Date,Close/Last,Volume,Open,High,Low
12/18/2013,1804.75,2699400,1804.25,1806.75,1760.75
12/17/2013,1779.25,740425,1779,1789,1776.5
12/16/2013,1786.5,858132,1786.5,1792.5,1760.25
12/13/2013,1774.75,988386,1775,1783,1771.75
12/12/2013,1775,1831044,1775,1784,1771.75
12/11/2013,1780.75,1988648,1780.75,1808,1779.25
12/10/2013,1803,1166111,1803,1811.5,1801
12/09/2013,1809.25,4071,1809.25,1810.5,1809
12/06/2013,1805,1756084,1804.75,1806,1784.25
12/05/2013,1784.5,6737,1784.5,1785.75,1784.25
12/04/2013,1792,4409,1792.5,1792.5,1791.75
12/03/2013,1791.5,7568,1792,1792.75,1791.25
12/02/2013,1800.75,7900,1800.25,1801.5,1799.25
11/29/2013,1804,817542,1808.5,1812.5,1802.75
11/28/2013,1804.3,N/A,1804.3,1804.3,1804.3
11/27/2013,1804.3,1249,1804.5,1805.75,1804.25
11/26/2013,1801.25,1731,1802,1802,1801.25
11/25/2013,1801.5,1731,1801.25,1801.75,1801
11/22/2013,1801.2,1238520,1801.25,1803.25,1792
11/21/2013,1794.25,3711,1793.25,1794.5,1793
11/20/2013,1780,3854,1779.5,1780.5,1778.75
11/19/2013,1786.75,3419,1785.5,1786.75,1785
11/18/2013,1788.5,4163,1789.5,1789.75,1787.75
11/15/2013,1793.5,1226762,1793.5,1796,1786.5
11/14/2013,1787,2911,1787.75,1788,1786.5
11/13/2013,1780.5,6594,1779.75,1780.5,1779
11/12/2013,1764.25,1788,1764.75,1765,1764
11/11/2013,1767.75,1204,1767.75,1768,1767.25
11/08/2013,1766.1,2071554,1766.75,1768,1736.5
11/07/2013,1744,4118,1744.75,1745.75,1744
11/06/2013,1763.5,2638,1763.75,1764.5,1763.25
11/05/2013,1756.25,2441,1757.25,1757.75,1755.75
11/04/2013,1761.75,2404,1762.75,1762.75,1761.5
11/01/2013,1754.7,1600140,1754.25,1761.25,1747
10/31/2013,1754.75,3204,1755.5,1755.75,1754.5
10/30/2013,1757.25,4523,1757.75,1758,1756.75
10/29/2013,1767.75,3078,1768.25,1768.25,1767.25
10/28/2013,1757.5,2646,1759,1759.25,1757.25
10/25/2013,1753.9,1253338,1753.75,1755.75,1742.75
10/24/2013,1749,2429,1748,1749.25,1748
10/23/2013,1741.25,2384,1742.75,1743.25,1741
10/22/2013,1748,3708,1749.5,1749.5,1747.25
10/21/2013,1737.5,1469,1737.75,1738,1737.25
10/18/2013,1736.5,1524654,1736.75,1740.25,1727
10/17/2013,1727.25,2825,1727.5,1728,1727
10/16/2013,1711.25,6611,1712,1712.25,1711.25
10/15/2013,1694.5,5127,1694.25,1695.75,1693
10/14/2013,1705.5,2239,1706.25,1706.75,1705.5
10/11/2013,1699,1557490,1699.25,1700.25,1673
10/10/2013,1677.75,15904,1683,1684,1676.75
10/09/2013,1651.25,5366,1648.5,1651.75,1648
10/08/2013,1651.25,11476,1648,1652.5,1647.5
10/07/2013,1665.75,7606,1667,1668.5,1664.75
10/04/2013,1684.8,1503566,1684.5,1686,1667.5
10/03/2013,1670,3361,1668,1670.75,1668
10/02/2013,1682.75,1343,1683,1683.5,1682.5
10/01/2013,1691.25,3113,1691.5,1691.5,1690.5
09/30/2013,1678.75,3775,1678.5,1679.75,1677.75
09/27/2013,1686.4,1430018,1686,1695.5,1680
09/26/2013,1694.5,2107,1694.5,1695,1694.25
09/25/2013,1687.5,1164,1686.5,1687.75,1686.5
09/24/2013,1691.75,2744,1692.25,1692.5,1691.75
09/23/2013,1693.5,1590,1693.25,1693.75,1693
09/20/2013,1702.4,1767387,1702.75,1719.5,1701.25
09/19/2013,1716.25,3283,1717.25,1717.5,1716
09/18/2013,1719,3833,1718.5,1719.5,1718.5
09/17/2013,1698.5,2435,1699.25,1699.75,1698.5
09/16/2013,1697.25,1396,1696.25,1697.25,1695.75
09/13/2013,1688.6,756480,1689.25,1690.5,1680.5
09/12/2013,1685.25,825,1684.75,1685.25,1684.75
09/11/2013,1689.75,1894,1689.75,1690,1689.5
09/10/2013,1682.25,2069,1682.25,1682.5,1681.5
09/09/2013,1670.75,1817,1671,1671.25,1670.5
09/06/2013,1653.5,2564961,1654.25,1664,1638.75
09/05/2013,1653,1422,1652,1653.25,1652
09/04/2013,1654.5,1364,1654.75,1655,1654.25
09/03/2013,1637.5,4201,1638,1638,1636
09/02/2013,1631.3,N/A,1631.3,1631.3,1631.3
08/30/2013,1631.3,1932569,1633.25,1645,1625.5
08/29/2013,1638.75,3919,1639,1639.25,1638
08/28/2013,1631,2801,1630.5,1631.5,1630.5
08/27/2013,1628.5,1103,1628.25,1628.75,1628.25
08/26/2013,1654,2091,1654.5,1655.5,1654
08/23/2013,1661.4,1307792,1661.25,1662.75,1650.5
08/22/2013,1655,1522,1655.5,1655.5,1654.5
08/21/2013,1634.25,3524,1635,1635.75,1634
08/20/2013,1651.25,1567,1651,1651.5,1650.5
08/19/2013,1645,4160,1644.25,1646,1644
08/16/2013,1651.1,1737043,1651,1662,1649.5
08/15/2013,1656.5,4185,1654.75,1657,1654.5
08/14/2013,1678.5,8244,1680.5,1680.75,1677
08/13/2013,1691.5,2676,1691.5,1692,1690.75
08/12/2013,1688,2697,1688,1688.5,1687.5
08/09/2013,1686.2,1662548,1685.75,1696.25,1682.5
08/08/2013,1694.75,1747,1694,1695,1693.75
08/07/2013,1688.5,1752,1688.75,1688.75,1688.25
08/06/2013,1692.5,1716,1692.75,1693.5,1692.5
08/05/2013,1700.5,2921,1701.25,1701.5,1700.25
08/02/2013,1704,1212563,1704,1705,1695.75
08/01/2013,1701.5,2309,1702.25,1702.5,1701.25
07/31/2013,1685.5,3335,1685.5,1686.25,1685
07/30/2013,1684,1433,1684,1684.25,1683.5
07/29/2013,1682.5,470,1682.25,1682.5,1682
07/26/2013,1686.6,1390742,1686.75,1689,1670.5
07/25/2013,1685.25,1676,1685.75,1686,1685
07/24/2013,1683.5,2032,1684,1684,1683
07/23/2013,1687.75,2132,1689.5,1689.75,1687.75
07/22/2013,1691.25,2016,1690.5,1691.75,1690.25
07/19/2013,1689.5,1145701,1689.75,1690.5,1675.25
07/18/2013,1680,3460,1680,1680.5,1679.5
07/17/2013,1676.75,1560,1676.75,1677,1676
07/16/2013,1672,2239,1671.75,1672.75,1671.25
07/15/2013,1678,1902,1677.75,1678.5,1677.25
07/12/2013,1670.3,1143063,1670.25,1674.25,1666.25
07/11/2013,1669.75,2074,1669,1670.75,1669
07/10/2013,1659,16304,1658.25,1660.75,1657.5
07/09/2013,1647.25,1409,1647,1647.5,1646.75
07/08/2013,1636.25,1663,1636.75,1636.75,1636
07/05/2013,1627.3,1718919,1628.25,1630.75,1608.25
07/04/2013,1609.1,N/A,1609.1,1609.1,1609.1
07/03/2013,1609.1,897,1609,1610,1608.5
07/02/2013,1607.25,2154,1607,1608,1606.75
07/01/2013,1607.5,1290,1606.75,1607.75,1606.25
06/28/2013,1599.3,2142570,1598.25,1614.5,1594.25
06/27/2013,1607,1805,1606.25,1607,1605.5
06/26/2013,1596,1751,1596.75,1597,1595.5
06/25/2013,1579.5,1906,1580.25,1580.75,1579.25
06/24/2013,1568.25,4044,1566.5,1568.5,1566.25
06/21/2013,1584.1,2972972,1583.75,1597.25,1570.5
06/20/2013,1585.5,7681,1584.25,1586,1584
06/19/2013,1621.75,4277,1620.75,1622.75,1620.75
06/18/2013,1647,1593,1646.5,1647.25,1646.25
06/17/2013,1641,445,1640.75,1641,1640
06/14/2013,1624.3,1034966,1624.5,1640.75,1623.25
06/13/2013,1639,3919,1637.75,1639.5,1637.25
06/12/2013,1611,2070,1610.75,1612,1610.5
06/11/2013,1627.5,2261,1627.5,1628.25,1627
06/10/2013,1641.75,1793,1642,1642.5,1641.5
06/07/2013,1638.6,2371498,1639.5,1644,1618
06/06/2013,1621.75,2507,1622,1622.5,1621.5
06/05/2013,1607,4371,1608.5,1609.5,1606.75
06/04/2013,1630.75,2298,1629.25,1631,1628.5
06/03/2013,1635.75,1484,1635.75,1636.25,1635.25
05/31/2013,1629,2554826,1629,1658,1626.25
05/30/2013,1653.25,2085,1653.75,1654,1652.75
05/29/2013,1645.75,2174,1646.5,1647,1645.25
05/28/2013,1653,6060,1654.25,1655.25,1652.75
05/27/2013,1650.6,N/A,1650.6,1650.6,1650.6
05/24/2013,1650.6,1948013,1651,1655.25,1634.5
05/23/2013,1651.5,1786,1651.25,1652,1651
05/22/2013,1657.75,3268,1657.5,1658,1657
05/21/2013,1666,1209,1665.75,1666.25,1665.75
05/20/2013,1663.75,1784,1663.5,1664.25,1663.25
05/17/2013,1663,1921224,1664.25,1665.75,1648.25
05/16/2013,1648.75,2512,1649.5,1649.75,1648.5
05/15/2013,1654.25,2225,1655.25,1655.75,1653.75
05/14/2013,1647,3313,1647.5,1647.75,1646.75
05/13/2013,1630.5,2380,1630.75,1631,1630.5
05/10/2013,1629.6,1640195,1630.25,1631,1620.25
05/09/2013,1626.25,2269,1626,1626.5,1626
05/08/2013,1628,4086,1628.25,1628.5,1627.75
05/07/2013,1619.75,3758,1620.75,1620.75,1619.25
05/06/2013,1612.25,1060,1612.5,1612.75,1612
05/03/2013,1608.5,1935182,1609,1614.25,1589.5
05/02/2013,1592,1248,1592.25,1592.5,1591.75
05/01/2013,1579.75,4208,1579.25,1580.25,1579
04/30/2013,1593,4077,1593.75,1593.75,1592.75
04/29/2013,1588.25,1778,1588.5,1588.75,1588.25
04/26/2013,1576.5,1335009,1576.5,1582.5,1572.5
04/25/2013,1581.25,2558,1581.5,1582,1580.75
04/24/2013,1573,1947,1573,1573.25,1572
04/23/2013,1573.75,5735,1573.5,1574.75,1573
04/22/2013,1555.75,3138,1557.25,1557.5,1555.5
04/19/2013,1547.6,1862726,1547.5,1550.75,1535.25
04/18/2013,1537,4233,1537,1537.25,1535.25
04/17/2013,1545.5,3490,1544.5,1545.5,1544.25
04/16/2013,1568.25,4902,1569.25,1569.5,1568.25
04/15/2013,1544.25,10657,1542.5,1546.25,1542.25
04/12/2013,1581.9,1807976,1582,1589.75,1575
04/11/2013,1588.25,1732,1588.25,1588.5,1587.5
04/10/2013,1582.25,3246,1583.5,1583.75,1582.25
04/09/2013,1562.25,2224,1563.75,1563.75,1562.25
04/08/2013,1560.75,2531,1560.75,1561.25,1560.75
04/05/2013,1546,2268208,1546,1555.25,1533.25
04/04/2013,1554.75,1856,1554.75,1555.25,1554.25
04/03/2013,1547,5876,1548.5,1549,1546
04/02/2013,1565.75,1910,1566,1566,1565.25
04/01/2013,1556.5,1421,1556.25,1556.75,1556
03/29/2013,1562.7,N/A,1562.7,1562.7,1562.7
03/28/2013,1562.7,1627282,1563,1564.5,1549.75
03/27/2013,1556.25,2741,1556.75,1556.75,1555.5
03/26/2013,1557.5,1377,1558.25,1558.25,1557.25
03/25/2013,1547.25,4640,1548.25,1548.5,1546.75
03/22/2013,1552,1579565,1552.25,1554,1535
03/21/2013,1538.5,2722,1538.5,1539,1538
03/20/2013,1549.25,5498,1549.5,1550,1548.5
03/19/2013,1538.5,6296,1539.25,1539.75,1537.75
03/18/2013,1547.25,1848,1547.25,1547.75,1546.75
03/15/2013,1553.6,1699828,1553.25,1558.75,1549
03/14/2013,1555.25,2853,1554.5,1555.5,1554.5
03/13/2013,1549.75,4321,1550.75,1551,1549.5
03/12/2013,1547,1551,1547.75,1547.75,1546.5
03/11/2013,1555.75,464,1556.75,1557,1555.75
03/08/2013,1549.6,1135710,1550,1553.5,1540.25
03/07/2013,1542.5,3513,1542.75,1543.5,1542
03/06/2013,1539,1931,1539.75,1540,1539
03/05/2013,1539,2266,1539,1539.25,1538.5
03/04/2013,1526.75,3716,1526.75,1527,1526
03/01/2013,1516.5,2544889,1515.75,1519,1499.5
02/28/2013,1511,6215,1512.5,1512.75,1510.25
02/27/2013,1515.5,3880,1516.25,1516.75,1515
02/26/2013,1493.25,2965,1493.25,1493.75,1492.5
02/25/2013,1487,7849,1485.5,1487.5,1485
02/22/2013,1514.6,1761451,1514.75,1515,1502
02/21/2013,1503,4791,1502.25,1503.25,1502
02/20/2013,1507.75,4563,1507.75,1508.25,1507.25
02/19/2013,1528.25,2021,1528.75,1528.75,1528
02/18/2013,1517.1,N/A,1517.1,1517.1,1517.1
02/15/2013,1517.1,1674261,1516.75,1521.75,1511.25
02/14/2013,1518.25,2448,1518.75,1519,1518.25
02/13/2013,1516.25,997,1516.25,1516.5,1516
02/12/2013,1517.75,1883,1517.5,1518,1517.5
02/11/2013,1512.75,1755,1512.5,1513,1512.25
